,apen_x,fmean_x,fmed_x,intrange_x,mav_x,mavfd_x,mavsd_x,peak_x,rms_x,sampen_x,srange_x,std_x,var_x,zc_x,Emotion,apen_y,fmean_y,fmed_y,intrange_y,mav_y,mavfd_y,mavsd_y,peak_y,rms_y,sampen_y,srange_y,std_y,var_y,zc_y
1,0.9439155488641888,0.012331708452550879,0.0078125,0.06661741756699296,0.055157903749627285,0.024181574886355937,0.03809666682506171,0.18269040996553804,0.08146928287479115,1.0271398644132863,0.47244294293897404,0.08112856485272649,0.006581844035063048,117,0,0.5615936347903041,0.007137479711530582,0.0078125,0.12181744797009415,0.10492669587111439,0.023382411523107924,0.037062503296081906,0.6114511704686758,0.16009977281710736,0.4928504297871033,0.9220400418262831,0.15930068982393475,0.025376709778381464,46
2,1.0280472756043948,0.024730799596010586,0.015625,0.0798088740280622,0.05886809791523784,0.024622562430835437,0.038951709888468126,0.17582716699608178,0.07845366553335702,1.0203600917683615,0.4279938076052192,0.07843288370987275,0.0061517172470464225,101,0,0.5494514077684474,0.01609690396687504,0.015625,0.12870977631101566,0.1156257327075919,0.023805112950198274,0.035080280292025263,0.5507583156344377,0.16495989115949047,0.42840641492777093,0.9624723755585661,0.1649248510988633,0.02720020650998223,75
3,1.2907636897095407,0.13244419479154462,0.0234375,0.03857042008040727,0.02563129803971218,0.03220401992225197,0.0528803773910983,0.42120987020619427,0.041378375027740597,1.549309742707397,0.8026384273050395,0.041326270708423464,0.0017078606506658995,207,0,1.3891362512720038,0.14517441795640884,0.13671875,0.04500881594991646,0.028092620005849247,0.031980624805331266,0.0513830129439942,0.20632957744871122,0.03646850006746722,2.0600435456241475,0.3902104149383544,0.03639238582567218,0.0013244057460845855,195
4,1.3374797821376996,0.20858862613802412,0.30078125,0.03161347612933312,0.01817797896249789,0.026130748767001114,0.042577607190310424,0.07116579950006136,0.022583078149802347,2.201618703047682,0.13815732542545872,0.02257102097127302,0.0005094509876856465,254,0,1.374601308201112,0.17672290011557534,0.21484375,0.04018344325729558,0.023408227650872727,0.027649131441396177,0.04487242718124138,0.08625075905828877,0.02943844578373138,2.2034127158949213,0.1838121507767767,0.029436369293407965,0.0008664998371778913,205
5,0.9937617269517269,0.03402540664219206,0.01953125,0.06987728873349575,0.06169522725018893,0.029305672774595407,0.04663717079013491,0.3007326883455881,0.09141480713763589,0.9952007002844744,0.6031157973063064,0.09139991194582565,0.008353943903704683,143,0,0.6577699813529057,0.018484668499977715,0.015625,0.1229590811401773,0.12290286981983387,0.031955008098763504,0.04729014629481977,0.6926890935564973,0.1950135812786556,0.5727486767371456,1.2714760494093624,0.19501087566066264,0.038029241625938424,75
6,1.3009504513711816,0.2192851081419638,0.296875,0.04803345243707547,0.02993139190380306,0.03980623405907837,0.0637422356718822,0.15046608767332323,0.038588142144132836,2.0003532395275334,0.2616531912451005,0.038579304900578745,0.0014883627666118192,237,0,1.3724822142215034,0.2205061999749935,0.24609375,0.040484816617896435,0.02409531511255628,0.030413630055624336,0.0487664967282444,0.0917311117112632,0.030611558720581536,2.188024880437796,0.18586635394786738,0.030554892978026337,0.0009336014848986431,206
0,0.21342812362905272,0.3002158557015483,0.30078125,0.7050147860512002,0.3225324684599194,0.5232839052290043,0.8456192641611654,0.5553038036506218,0.3601197512748669,0.22439736154785495,1.1160170189988343,0.3601194415038797,0.12968601214906625,300,2,1.2420130258169797,0.25095421551713304,0.30078125,0.01919030400080364,0.010208732725319284,0.01415279352584381,0.02316063054987768,0.029632682610756307,0.012146820836781314,1.7207998012489332,0.07004165258364395,0.012143068518794896,0.00014745411305214768,258
1,0.41105621618729904,0.300171722407569,0.30078125,0.6939573211674182,0.323341232846532,0.5188501681422915,0.8408504278704623,0.6710054195145807,0.3649225136500343,0.4200601363138732,1.4168949764231948,0.3649126551721209,0.13316124590476722,299,2,0.24326717415666144,0.2574468358223578,0.30078125,0.03723949210477318,0.1096807439342246,0.01599640706147175,0.02238503023162461,0.5651757101367451,0.18492176356458168,0.04800232285705355,1.0643344117699112,0.1847656011637573,0.03413832737340463,166
2,0.2951579071827344,0.2970164107870199,0.30078125,0.7048530156687723,0.3206145957396691,0.5202967343946794,0.8407104531836419,0.5569830461494513,0.3574542265698121,0.32669251810878613,1.134533839670805,0.3574349763177205,0.1277597622952494,300,2,0.87424000962364,0.009095378703228001,0.0078125,0.03587566310572417,0.03627444024764176,0.013941389939934568,0.022917885724038124,0.1755947745580942,0.054722035043652,0.8773641961119609,0.26334776193671516,0.05412748251644122,0.0029297843635676503,130
3,0.13793089618478227,0.3001947294216736,0.30078125,0.7144183769022031,0.31928243693948744,0.5197003390820024,0.8402400043033893,0.529854911772874,0.3559151050196964,0.14922497509325033,1.0518186331120636,0.35591107759504104,0.12667269515486332,300,2,1.2354184774262515,0.2215325337493505,0.30078125,0.016734097317644695,0.009131458796125006,0.01348005918111498,0.021946787065397103,0.024913502187543794,0.010859828631237368,1.754228149501795,0.049875910638185375,0.010859626495751949,0.00011793148762723775,288
4,0.16533541747563163,0.2999928538652421,0.30078125,0.7115490861335866,0.32027644779008874,0.520689861813605,0.8420113560086219,0.5324007041533383,0.3569351841660806,0.17846294248391972,1.067199843251301,0.356930970201496,0.12739971748898124,300,2,1.2875772382348858,0.24542331283466473,0.30078125,0.01699859942022462,0.009590476985839796,0.012942876132824051,0.021102710441322885,0.03219585360257322,0.011773196858646924,1.9774166516008176,0.06172755185758072,0.011763115097400455,0.0001383708767946905,258
5,0.2464909445837118,0.3000637317531349,0.30078125,0.7052586707328563,0.31961453815630014,0.5201428914579269,0.8396991946495268,0.5725361082510685,0.35656842275952977,0.24402451878412762,1.136086866325002,0.35656521939243424,0.12713875568037478,300,2,1.1542325433816543,0.22569144013575484,0.30078125,0.017157984319867856,0.011497048232600907,0.012443447426331359,0.020347871460185525,0.0533041971324098,0.016090784657901803,1.3938614312792208,0.12586571574913064,0.016077797942410144,0.00025849558667696783,247
6,0.2143414833144357,0.3001264462587953,0.30078125,0.6902983164324127,0.3184978634998591,0.51810836245704,0.8392704985445011,0.5790279796225172,0.35534299837677685,0.20670458729143984,1.1382173844224364,0.355342751309348,0.12626847090809715,299,2,1.2576246293702296,0.1324612599223601,0.015625,0.02101463152909451,0.013561958239959935,0.013127534543273332,0.021188567275277407,0.07014650120351669,0.01822684299977904,1.567020839530762,0.12868884009089954,0.018224941704496185,0.00033214850013228427,199
0,0.16508234958335422,0.300042907155171,0.30078125,0.7193086752973155,0.3282343910810438,0.5337004265345757,0.8640613381451477,0.5486499600752056,0.3658299419817328,0.17892518401728344,1.093716129798215,0.36582991724485486,0.13383152835137735,300,1,1.150639066593139,0.1003118760224027,0.0078125,0.023385291806997784,0.014221150875425507,0.016937799338337167,0.02743822143104355,0.044257613171991804,0.01773526554952546,1.4873070438416136,0.10146204546637455,0.017726595504395332,0.0003142321881764488,227
1,0.11826833880405863,0.30022823744552546,0.30078125,0.7113551169633392,0.3268243672560375,0.5320967044523292,0.8588857672912964,0.5372073019137324,0.3653853799926115,0.12779609910450596,1.068936810188021,0.3653820666123916,0.13350405460194215,300,1,1.037284050656944,0.2820841009605855,0.30078125,0.020899775995510707,0.010627079039002466,0.016686132126758645,0.027161665255854815,0.024470562793620722,0.011992089371563328,1.2797413488753056,0.05138382333716328,0.011989484031571908,0.00014374772734331777,300
2,0.2297385616505978,0.3001747396986612,0.30078125,0.713533245739291,0.33819885924270465,0.5336688890012089,0.862663586518485,0.9182866238150558,0.38627639023085797,0.2132738014500154,1.918357254204167,0.38600589333830754,0.14900054969190485,292,1,0.0418960635826261,0.27117762250598987,0.30078125,0.023167280747728558,0.09824786830966847,0.020667173330413888,0.02709592271688865,1.000024875435621,0.26141250874009964,0.005063357209480397,1.898913187251274,0.2595978777276855,0.06739105812071836,257
3,0.46412667449099576,0.27195814802270213,0.30078125,0.7036564872452759,0.3344282099077342,0.5336315454393146,0.8621447483195538,0.7851405957266538,0.3781068907302804,0.5556960694613909,1.4651186105846952,0.3779021214876897,0.14281001342489658,300,1,0.28778879620057607,0.005476926620151912,0.0078125,0.15798375855348332,0.14033806818921316,0.0175704345622793,0.027199176489963072,0.43648714832199814,0.20060807606677747,0.21911497422482148,0.9999758473345077,0.19852922727051506,0.039413854080627815,23
4,0.17026193516360077,0.30012893923705397,0.30078125,0.7062255401924245,0.3255335584399862,0.529401641621866,0.8549237484551229,0.5578920402293996,0.36379688698991497,0.18262235390857032,1.0960250202319033,0.36379659316931134,0.13234796120159745,300,1,1.213374685514415,0.22550369632773581,0.30078125,0.02195231386156017,0.012101898466547755,0.016434340289266818,0.026642054491006054,0.029711875031266904,0.014611370512058328,1.6725012894776496,0.06526000962433837,0.014549498867591342,0.00021168791729804176,260
5,0.19835238495445928,0.2999597737076985,0.30078125,0.7247416206646928,0.326652001665661,0.5318891653990087,0.8606619946253586,0.5453392919412713,0.3644975909904142,0.22190311286696068,1.0976437963428594,0.36449751715396145,0.13285844001140243,300,1,1.1421006468801398,0.259010719735604,0.30078125,0.020825803174020496,0.010543750698493662,0.01627813378576272,0.02641970721044484,0.030001039146395885,0.012285178509182473,1.4651344228276666,0.056562801937295154,0.012275710796488664,0.00015069307555902833,294
6,0.12574405799840305,0.30001781966153357,0.30078125,0.7244506271962885,0.3247623353773551,0.5272297386754187,0.8519316767860928,0.5402956247249011,0.3610655872217678,0.13647057235156473,1.0730812843853421,0.3610619704116698,0.13036574647755753,300,1,1.1557907704320858,0.2546293116660351,0.30078125,0.02013205592602301,0.0102682964592831,0.01594955308604928,0.02588528877125261,0.03260114510695818,0.01189297097965106,1.5429928130259476,0.05795042413132966,0.011891901265824087,0.0001414173157161085,298
0,0.34892152961208156,0.29771510558909864,0.30078125,0.7331601865003303,0.33197518127276937,0.5396117958635457,0.8743122795742637,0.5653916878767284,0.3699637887921301,0.37547223198412494,1.1572711424924473,0.3699633362606565,0.13687287017711555,299,0,1.3379319819327957,0.24100176515691796,0.30078125,0.026257716897401272,0.015231674776822078,0.021323652393595387,0.03469334927432102,0.06045837851939986,0.01869239562045823,2.19863900472903,0.11428369727311882,0.018678737042659484,0.0003488952175088196,260
1,0.2266018371075984,0.3000704719340485,0.30078125,0.6980565056310034,0.3278000013865534,0.533154027094811,0.8609897486597181,0.5661293693480486,0.36678039604305324,0.2452572055740463,1.134112153226459,0.36677969562629426,0.13452734512371706,300,0,1.2220833928507595,0.27263208952321477,0.30078125,0.026473961403306732,0.013995469109274182,0.020867380793016612,0.03392391946077372,0.03521597031405245,0.016488357024079112,1.6980366576504384,0.0841400904817459,0.01639992070379185,0.00026895739909066054,285
2,0.3248854088179365,0.2998634852660551,0.30078125,0.7530908986069589,0.32902111067561385,0.5357121249686903,0.8680400120585038,0.5867174572968398,0.36691577994559466,0.3361290460899032,1.1987401177256571,0.36691522981887986,0.13462678587304144,299,0,1.1227078412113514,0.12389739596113529,0.0234375,0.032114366103626585,0.02150889564662021,0.02105024921071004,0.0340661707556793,0.09992443810858069,0.02888363693636976,1.3822480065094194,0.1854601749932887,0.028822769759833482,0.0008307520566283715,192
3,0.29206920340429,0.2991660072161487,0.30078125,0.7137767905018895,0.33032677379419445,0.5362331319598964,0.8670131516955962,0.6184057859815584,0.3686069352797142,0.3144310197536521,1.2056817793385486,0.36860233991040825,0.13586768498742813,300,0,1.284711603800158,0.21888974200519476,0.30078125,0.02501144939885954,0.014359908528141637,0.02049847893918803,0.03328534867466443,0.04838069608883574,0.01752482432641574,1.9326905465766038,0.10618071420422973,0.01751918155277754,0.0003069217222791809,272
4,0.5392407941821427,0.2967603937765104,0.30078125,0.662157624407119,0.30345939355156754,0.49186595706198283,0.7969759346878648,0.5534200619141656,0.339461652331149,0.6039890573652086,1.1559635877152479,0.3394473757890345,0.115224520930062,300,0,1.2762719929392183,0.27492427926502505,0.30078125,0.02492681187793607,0.013203822413396026,0.02040570785819838,0.0330907417257068,0.0543549264614302,0.015865947619597726,1.867745376205977,0.09899058931613017,0.01585304066497732,0.00025131889832542446,290
5,0.33000520637810604,0.29754476489723447,0.30078125,0.7247222258949271,0.3250292884865839,0.5273489435722558,0.8521723311157652,0.6046370000435892,0.36179579022469294,0.31873837460449267,1.1837232037292345,0.3617912931466552,0.130892939796729,300,0,1.2976407950423177,0.2412482850206675,0.30078125,0.02454186433048642,0.012877429554931747,0.01950134699996217,0.0319145807397799,0.035118342307991504,0.014902058223918185,1.8548708812598302,0.06522808211409556,0.014901965060925544,0.00022206856267704565,292
6,0.17569967357425353,0.2993742930758327,0.30078125,0.7154913676219916,0.32856424563570374,0.533954543335226,0.8647273732129677,0.5536031793940688,0.3666109656211661,0.18744348105058278,1.0969695011841492,0.366610351500726,0.13440314982748588,300,0,1.2273387724569425,0.23787187737891508,0.30078125,0.02423982952833875,0.012767368438800723,0.0192737258205915,0.0313501054679522,0.04426973425151922,0.014945377162277758,1.705035737861004,0.08076398310000488,0.014943585300035206,0.00022331074161942828,288
0,0.6498536064558893,0.26731492121616973,0.30078125,0.4956069306102566,0.23835516529981363,0.3832681546846859,0.6174521367042173,0.5583029549662379,0.27130283083674706,0.7461046231350467,1.1019214464881806,0.27128826985135895,0.07359732535894375,298,2,0.7063983539134413,0.29205886142616466,0.30078125,0.4070543055025725,0.18991517674391542,0.3055259908341928,0.49408388636695144,0.3858543944461476,0.21318435382439996,0.8072269116898457,0.7547221198379853,0.2131763497016818,0.045444156072133736,300
1,0.5789423735559907,0.29285747863141365,0.30078125,0.5060643837315117,0.2359788580090983,0.3823314710788955,0.6192807180551985,0.4533737215594618,0.26411099768057356,0.6337643321552826,0.9025645264313962,0.264104724080187,0.0697513052814717,299,2,0.736387680165798,0.2923552770551281,0.30078125,0.39767692094520385,0.18813040211128546,0.30423412344649425,0.4927915378451528,0.4280209941969896,0.21132282190023705,0.8056841001882145,0.8145809637559567,0.21128742218853933,0.04464237477507806,300
2,0.5803165419698693,0.28886018181251755,0.30078125,0.5027698955255107,0.2366539327966595,0.38283569099653797,0.6179739465281439,0.46853260921390344,0.2668211983439257,0.6658206675145748,0.9480739165521395,0.2667966004883417,0.07118042603213581,300,2,0.8778963714450398,0.292467217833435,0.30078125,0.3971653785876149,0.1866441262528717,0.30173002643477886,0.4874885259773393,0.39452999697229324,0.21043757233439972,0.9732514565952053,0.8003460275477388,0.2104375416239071,0.04428395892471364,300
3,0.7454010057228002,0.2489377059277841,0.30078125,0.5006672333739876,0.24461992050565298,0.3847660492893023,0.6225079914147915,0.5616917437121036,0.2818894075847116,0.9349903020146837,1.1486699440567185,0.2818691467931289,0.07945021591388646,300,2,0.8712852552115553,0.2813781374775102,0.30078125,0.39265860530454444,0.1885537922460245,0.30304623780933987,0.49074907699128806,0.48495871303182747,0.213683554583511,0.9867093051125471,0.9823459300086594,0.21368266397744853,0.04566028088449918,300
4,0.6390226699369599,0.2806478070082,0.30078125,0.5024680833965322,0.23931544978360375,0.38553786603201406,0.6218310500590808,0.5269761548329664,0.27015969736503825,0.6727141950260082,1.0628731920954495,0.2701378914228473,0.07297448038238204,300,2,1.0183013053310397,0.2532079715340175,0.30078125,0.3944514614239597,0.19617155289239424,0.30900758820494184,0.49547915350147437,0.5059722656296328,0.22795536792595203,1.2889253906993097,1.092762942739831,0.22794534676248077,0.0519590811106676,300
5,0.6582477842673455,0.29510830965821166,0.30078125,0.5057033006295979,0.2403662483251939,0.3856886495651769,0.623027939872982,0.5858541514619134,0.27168033151596566,0.7923089594471979,1.1204454609761887,0.271680316611477,0.07381019443411238,300,2,0.8506204880662454,0.29500663590409,0.30078125,0.3899971074918929,0.1954847108102645,0.30464325861394526,0.4939239985412568,0.589814492609935,0.2244612299345932,0.9986443702614578,1.0381630499418528,0.22444104635969628,0.05037378329103533,296
6,0.5579031045320857,0.29662244537317783,0.30078125,0.5136484144367559,0.2372916101157959,0.38385473658227304,0.6196464685335243,0.48057624712548985,0.2664545940234764,0.6178622131744937,0.955365440721426,0.26645428040480534,0.07099788354604263,300,2,0.8388847353838789,0.294258355533895,0.30078125,0.40423496772980805,0.18794129959730452,0.3036391092061596,0.49026415483975183,0.378142314917829,0.21125127718791564,0.8831713031433714,0.7587408325375787,0.21124993126561892,0.044626533459728716,300
0,0.7004632643616753,0.2875697451723812,0.30078125,0.5069724732151982,0.2389736398752699,0.3848338990015771,0.6229833416615613,0.5122818140672799,0.26861595261218146,0.7839637679865145,0.9671506631423148,0.2686102356907973,0.07215145871786567,300,1,0.6417433189124702,0.2892642417749172,0.30078125,0.43120466747900477,0.19776913731328877,0.3171466096844151,0.5124067903089545,0.40201349478592624,0.22146131350249312,0.7208447513462771,0.8248661057167954,0.22146038497666437,0.04904470211401239,300
1,0.6826414522575561,0.26515115729076355,0.30078125,0.4842854811824392,0.2394474341452921,0.3833402048026516,0.6196974676532727,0.5513479209343812,0.2741655428605537,0.7597580923360251,1.1432139949045197,0.27405551918916105,0.07510642759804062,300,1,0.7559251757833549,0.2543993703031549,0.30078125,0.40674680820652165,0.19754577368615095,0.31521656196967074,0.5100522724709297,0.5193988422978688,0.22598616729875046,0.89870666600835,0.9952979412243927,0.22597250393321947,0.05106357253384888,298
2,0.6999614508384187,0.29057353303136996,0.30078125,0.4967531255804378,0.2384272883326764,0.3851398885500149,0.6216528366606466,0.4715446629978019,0.2689101103488183,0.790528258899481,0.9961115746882363,0.2688059554335371,0.07225664167653671,300,1,0.7293615228670913,0.2709373150202303,0.30078125,0.4164329714823918,0.19823026160436052,0.316518830126628,0.5109136019533311,0.5041386189518678,0.22500854238797707,0.8500080360392378,0.9395873165423856,0.22498125559037735,0.0506165653670227,300
3,0.61347725858012,0.2912122669286973,0.30078125,0.5073939578339774,0.23599274177575053,0.38188302352118325,0.6164208087662457,0.4625559160742509,0.264298088480992,0.6360300165910966,0.9179953881001774,0.26429192834025406,0.06985022338580998,300,1,0.839657441896815,0.29305224084534964,0.30078125,0.4124663923439992,0.1945626036265033,0.31377874767363456,0.5062968804689556,0.39143512966460037,0.21878897739802636,0.9483077674283297,0.800551587518596,0.21877974270726142,0.04786457581905551,300
4,0.6374867853177215,0.29180645265853444,0.30078125,0.5216382649573446,0.2384101077795837,0.3857234604581754,0.6248751373587762,0.48553883443136286,0.26736379656065756,0.7123145970144924,0.9499516949150761,0.26735287281505354,0.07147755860246219,299,1,0.7729216690025189,0.29777973611734915,0.30078125,0.4168022713727021,0.19433475597686167,0.3150208742951285,0.5099891058285038,0.400902186588997,0.21844334799073084,0.8095056611488012,0.7736772069316931,0.2184418658701482,0.04771684876483181,300
5,0.51721219244636,0.2989395440963856,0.30078125,0.5180843080585931,0.23732380798134978,0.38487542569876154,0.6213541316228454,0.42485561840259395,0.2650070174374343,0.5313214119032327,0.8631018129173542,0.2650042771848128,0.07022726692624508,300,1,0.8049284023521639,0.29388445238219413,0.30078125,0.41413096874427446,0.19426221423763407,0.3142890106652306,0.5075380859984494,0.3827918639568968,0.218873631716719,0.8476210143728886,0.7868207248899612,0.21887099387044315,0.047904511957835565,300
6,0.5746419641569975,0.2951834948323511,0.30078125,0.5152960965394473,0.23733379337928268,0.3854859928644313,0.6217141617826447,0.48063530626768225,0.2661292258284737,0.6389228624391382,0.948580995044854,0.26612639369521357,0.07082325742121981,300,1,0.7935985396336305,0.2951611497967319,0.30078125,0.40566765653192716,0.1923706751708988,0.3126872724276739,0.5052099918038729,0.4452817198318738,0.21725254261523017,0.8548907554744876,0.8364270599497883,0.21724428166332424,0.047195077915413754,300
0,0.6396066285579494,0.29770302864572457,0.30078125,0.5138122500754465,0.23525227888408465,0.3817892094464766,0.6160519119572797,0.4429646918692913,0.263820138603953,0.6718937239818032,0.8903785206142798,0.26380149210390347,0.06959122723624583,300,0,0.6339561439745212,0.29451481661485224,0.30078125,0.43517230342350083,0.20288535429184443,0.3307945416007688,0.5328959236240457,0.3897883814637266,0.2285471091435958,0.6830529739934281,0.8247014979934277,0.2285332024608725,0.05222742462702214,300
1,1.0473056738710547,0.28765463134105235,0.30078125,0.493789892895093,0.24164627442567854,0.39146449810566136,0.6311688376464071,0.5692287189874387,0.2767258884566485,1.2450049776844285,1.0877066118916676,0.27666408717728824,0.07654301713364214,300,0,1.0592454623252943,0.2764900953382031,0.30078125,0.40595004949913394,0.20520724154516054,0.3277971516567165,0.5287248326819368,0.4825779988739084,0.23517591140859878,1.2860082888452664,0.9788287452316391,0.23517496629850382,0.05530726477350241,300
2,0.8594970535855051,0.25802625266088425,0.30078125,0.5040386649249953,0.2447557755075818,0.38774214033011384,0.6268416049128137,0.56311412562488,0.27827810889179655,1.081640201489227,1.1731675745347605,0.2782718470201971,0.07743522084403198,300,0,0.7660402593071876,0.2730583512546725,0.30078125,0.42578249248116085,0.2059220690775125,0.33044316286628383,0.5323693098080372,0.4673912523674554,0.23459663798533484,0.8923070241452414,0.9145642078402219,0.23456238694963175,0.055019513371508774,300
3,1.0500676934080992,0.2541594846633608,0.30078125,0.4604633706516401,0.24453517269491898,0.375688222301231,0.606513303572631,0.6132379938394101,0.2872572645631476,1.394436231441391,1.28807604934743,0.2872184127282999,0.08249441661016402,296,0,0.9205641506157329,0.23069044628819993,0.30078125,0.4245498445751469,0.21963873348202054,0.31936989630184875,0.5155968338149269,0.5953664025671461,0.26303619644441095,1.1170394578462752,1.2030160112863308,0.2630108315020882,0.06917469748741982,276
4,0.8430177803701104,0.12154714435830626,0.01171875,0.5129187054342552,0.28068945532024486,0.3873998072908967,0.6280300540332152,0.7822549979055041,0.33661780498984456,1.080044115939241,1.7824711525936197,0.3366004760640278,0.11329988048653018,259,0,0.7829541587071214,0.11293390920372744,0.01171875,0.4506980628638762,0.24720502413844828,0.32636167189360504,0.527943913905799,0.9720750669915028,0.3013988303756177,0.8942678197867178,1.672928563237728,0.3013105656458577,0.0907880569698267,245
5,0.5274367090594785,0.29514850879631843,0.30078125,0.5231958112919219,0.23618452693636993,0.3812747849711986,0.61657335447027,0.43333213095237316,0.26409907322488024,0.5885668344512479,0.8655501461408004,0.264093720811958,0.06974549337230442,300,0,0.5350723259550914,0.292786381650692,0.30078125,0.43573802463808126,0.20157746646799843,0.32641234848441236,0.5271097912067657,0.3666715662998154,0.22578063862761547,0.5804953714950473,0.7629962015530325,0.2257546962371515,0.05096518287312854,300
6,0.6005063311426646,0.2975059821224152,0.30078125,0.5130158087832103,0.2377931702784538,0.3879644972239188,0.6268384429815997,0.43710913206800056,0.26739316862238405,0.6112244485446088,0.925661387670212,0.2673931592277164,0.0714991016017789,300,0,0.5416551083172707,0.29524646540222427,0.30078125,0.4176777398910021,0.19893649898849777,0.32427733099976336,0.5243417068466467,0.39924049827029584,0.22462159429804807,0.6024959831252206,0.8154134509023321,0.22458157013029076,0.05043688164218671,300
0,1.3060985466810333,0.2382456385730704,0.30078125,0.12368311761945996,0.06980836275540808,0.09775193992865294,0.15933495388726396,0.28173038701496844,0.08620560933569828,2.1306098282542356,0.509060840383652,0.08620140322204191,0.0074306819174490574,252,2,1.3761018564689653,0.15834594150180245,0.125,0.06044043773132804,0.03397192883494245,0.03905226843021199,0.0627923824301325,0.13704671922611378,0.042068227416053726,2.2220151379162867,0.26417350947730034,0.04206762012623843,0.0017696846630855005,198
1,1.2826985390179342,0.21433125965882824,0.30078125,0.2157189852890644,0.14459372739651813,0.10100065655897908,0.16476018915620055,0.5762633777986487,0.19437045411604714,1.644575987435205,1.2348158716039315,0.19421822901054292,0.0377207204799917,161,2,0.9013821482246596,0.1800241866994723,0.13671875,0.1335363720284367,0.12334445383515523,0.0446535901155184,0.07095928315674409,0.6409891565178231,0.1849056506130821,0.8881585950771455,1.1117515770029072,0.18474841383803223,0.03413197641566881,106
2,1.3006770351538837,0.18538413711411453,0.28125,0.18432449780644977,0.12456392807497661,0.09959766056057939,0.16065015037340524,0.6701847195349343,0.1677036206184256,1.7585591410314956,1.2567447470187938,0.16710830273284447,0.027925184842251993,157,2,0.9374168145239739,0.15492069795539953,0.125,0.103243102369184,0.10101971908053574,0.04381097593619606,0.0693314909369203,0.5914432427361764,0.1575497963258358,0.8604114421880013,1.0645247696183984,0.15710830340537266,0.024683018998914626,121
3,1.0738258522125634,0.03509798723723017,0.015625,0.2735083683945567,0.20045797101364982,0.09229512139760085,0.14977529362675698,0.8151652561800946,0.2779005523628962,1.1912741129073352,1.7329355397751312,0.27771381013585333,0.07712496034017279,107,2,0.6047313585298917,0.01605284337690704,0.01171875,0.23483069383639937,0.19792689667549182,0.04190143956244559,0.06202035302777724,1.0001704838246712,0.2917446246831544,0.544731539068515,1.8289957034393916,0.2915597029550317,0.08500706038722633,51
4,1.1524663838865985,0.07991050081093093,0.01953125,0.254846346823503,0.18005243241914734,0.09176016643052201,0.14645817226052127,0.5838060121014564,0.24149411269537902,1.2883239703405414,1.3888936786406307,0.24147119627923325,0.058308338632523986,117,2,0.7650111178395136,0.03901564801103979,0.015625,0.18265892525523653,0.15482449744033522,0.045627764152948995,0.0719533912484245,0.788816124557117,0.22667946709665882,0.6710796608443838,1.4512008689475557,0.2266792568698298,0.05138348549505828,60
5,1.102488219399988,0.13174575531357274,0.0546875,0.20372431622950435,0.1552429283518773,0.09101673713647715,0.1478416468600952,0.6670360132803507,0.22014112978061057,1.2821094119039071,1.473977203641661,0.22014015637630685,0.04846168844938484,135,2,0.7823112863882655,0.07435496191779324,0.01171875,0.14693123301330618,0.13822070371042372,0.04781941971574684,0.07364978835379744,0.8481704508915215,0.21898391500850578,0.7247638711442068,1.539523450631867,0.21897863131773707,0.047951640973789414,95
6,1.35618244510243,0.21830351660747133,0.30078125,0.1115975896253506,0.06557599103856425,0.09403605896111347,0.15019020418510431,0.2534928969455459,0.0826996743683143,2.1632602135629075,0.616593264258997,0.08251237218250536,0.006808291563184284,264,2,1.3372955637520452,0.07763711991490349,0.0078125,0.06343482459174818,0.03996469755528441,0.03461748342248541,0.05486928659414041,0.13663675794850166,0.05033766672158153,1.9182408751955164,0.29753516421990756,0.04987713313469104,0.002487728409735695,136
0,1.37766881414443,0.24071032429481862,0.30078125,0.15528558112131463,0.0988877718927556,0.10014252549029379,0.16364071045896683,0.3622361969020581,0.12914100485368993,2.0215475632609334,0.7870004994876539,0.12909463068717597,0.016665423672258355,195,1,1.1206479249031833,0.15862714747954465,0.109375,0.11457236273063438,0.09395886690425657,0.04835148244047672,0.07845159771400186,0.5638529391137531,0.13650656024407828,1.2214425227873866,0.9235108481291938,0.13639089481434247,0.018602476188257028,120
1,1.2080307327137403,0.05524887739469709,0.015625,0.23258977321065555,0.1621475432498294,0.09242425042107627,0.14800829020273082,0.8262422760124091,0.21887969483666941,1.4361661911600636,1.5201972987736156,0.21887603713614667,0.04790671963242386,111,1,0.8440467949333068,0.020978502022914052,0.01171875,0.21008561914013024,0.15206091558268725,0.044195347074703885,0.06989786559918025,0.6537692382522085,0.21122698241851415,0.8429953549911501,1.3553914803514397,0.21121477788448803,0.04461168239679362,44
2,1.3223160737523143,0.17039640278940463,0.1796875,0.12894583010603117,0.07486137666922002,0.09908245766211916,0.16051906179270814,0.2696216283489317,0.09393940329163777,1.986167913305592,0.5211018187001474,0.09393648432112245,0.008824063086612483,236,1,1.3247426258075725,0.1331967018784164,0.08203125,0.06340389814957505,0.037573537688676266,0.04278423444564695,0.06922416003044983,0.16912560227850348,0.04833448637073974,2.042301994730379,0.3521356346237209,0.04816256579250114,0.0023196327437170006,196
3,1.2638507021844037,0.024289194320361515,0.01171875,0.22109020003790442,0.1583705763636956,0.10569174906134349,0.17006408197798015,0.5814855042017099,0.2188023103617687,1.5413603728188372,1.3668037471899344,0.21875537707727793,0.04785391500022206,136,1,0.81492670669045,0.0174873984446366,0.015625,0.18402719655151162,0.1521972638690131,0.04652973724622722,0.07394429354664386,0.8236623693046424,0.22102509263142173,0.7614480703567985,1.460773710428365,0.22101767431002461,0.04884881235741212,63
